True_Temperature,Predicted_Temperature,Error
13.843333333333334,15.799662793477376,1.9563294601440426
12.806666666666667,16.127050819396974,3.3203841527303064
11.816666666666668,12.236742159525555,0.4200754928588868
11.174999999999999,11.663387794494628,0.4883877944946289
10.313333333333334,10.507944927215577,0.19461159388224303
9.616666666666667,9.561532732645672,-0.055133934020995756
8.711666666666666,12.088704617818195,3.3770379511515296
8.161666666666667,11.003602422078451,2.841935755411784
7.6933333333333325,10.289440129597981,2.5961067962646482
7.353333333333333,10.512243919372558,3.1589105860392257
7.1433333333333335,9.105635566711426,1.9623022333780924
6.776666666666666,9.269298362731934,2.492631696065267
6.675,7.357033437093099,0.6820334370930988
7.239999999999999,9.547263031005858,2.3072630310058595
9.433333333333334,11.298874320983888,1.8655409876505535
12.583333333333334,11.661126562754314,-0.9222067705790202
16.783333333333335,19.142405446370443,2.3590721130371093
19.245,20.476382172902426,1.2313821729024252
20.474999999999998,21.213390140533445,0.7383901405334474
21.778333333333332,24.022279052734376,2.243945719401042
22.166666666666668,25.36062688191732,3.193960215250651
21.435000000000002,23.033390579223635,1.5983905792236328
20.066666666666666,20.987486871083576,0.9208202044169108
18.006666666666664,18.25226728439331,0.2456006177266441
16.605,17.567086429595946,0.9620864295959475
15.221666666666666,16.284406719207762,1.062740052541097
14.191666666666668,15.451083857218427,1.2594171905517577
13.35,13.702639389038087,0.3526393890380861
12.435,12.350044981638591,-0.08495501836140917
12.901666666666666,14.819405581156412,1.917738914489746
13.108333333333334,12.982829507191976,-0.1255038261413577
11.131666666666666,12.100917778015136,0.9692511113484701
11.178333333333333,12.822072054545083,1.6437387212117511
10.831666666666665,11.924083989461261,1.0924173227945961
10.39,10.754480959574382,0.36448095957438165
10.748333333333333,11.430597712198892,0.6822643788655599
11.293333333333335,11.722287343343101,0.4289540100097655
13.08,13.114585698445637,0.03458569844563808
15.219999999999999,16.10990379333496,0.889903793334961
18.30666666666667,19.12067429860433,0.8140076319376626
21.560000000000002,22.755888290405277,1.1958882904052734
23.548333333333332,25.679663308461507,2.131329975128174
24.33666666666667,27.431683692932133,3.0950170262654626
24.66333333333333,27.36137396494547,2.698040631612142
24.013333333333332,25.24093942006429,1.227606086730957
23.688333333333333,26.549502792358396,2.861169459025065
22.08666666666667,23.248737379709883,1.1620707130432129
20.82,22.63394744873047,1.8139474487304688
19.506666666666664,19.656125189463296,0.14945852279663097
17.831666666666667,17.79411143620809,-0.037555230458576894
16.851666666666667,16.676015637715658,-0.17565102895100893
15.985,15.521992327372233,-0.4630076726277661
15.046666666666667,16.280698382059732,1.2340317153930664
14.663333333333334,13.42787223815918,-1.2354610951741538
14.978333333333333,15.88421137491862,0.9058780415852865
14.793333333333335,15.073746255238852,0.28041292190551736
14.43,14.79041898091634,0.36041898091634117
14.281666666666666,16.540139236450194,2.2584725697835286
14.18,15.214833106994629,1.034833106994629
14.71,14.760739549001059,0.05073954900105804
15.011666666666665,16.570816116333006,1.5591494496663412
15.626666666666667,15.908904457092286,0.2822377904256186
17.28833333333333,17.24588662465413,-0.04244670867919975
18.491666666666667,18.799441420237223,0.3077747535705564
19.211666666666666,19.478620853424072,0.26695418675740523
20.18166666666667,21.278524761199954,1.0968580945332844
20.658333333333335,21.185631828308107,0.5272984949747723
20.916666666666668,22.188088296254477,1.2714216295878091
20.538333333333334,20.497027994791665,-0.04130533854166707
20.213333333333335,20.808529396057132,0.5951960627237955
19.655,18.834668102264406,-0.8203318977355956
18.848333333333333,18.639025007883706,-0.20930832544962596
17.795,18.16373120625814,0.36873120625813804
17.115,16.558545989990233,-0.5564540100097659
16.62333333333333,15.102596257527669,-1.5207370758056635
15.943333333333333,16.067149823506675,0.12381649017333984
15.951666666666666,17.20852149963379,1.2568548329671225
15.049999999999999,13.749137535095214,-1.3008624649047853
15.058333333333332,15.453049449920652,0.394716116587321
14.656666666666666,14.692554117838542,0.03588745117187564
14.733333333333334,16.06462552388509,1.3312921905517587
14.606666666666667,15.341437435150148,0.7347707684834801
14.65,15.191299699147542,0.5412996991475423
14.653333333333334,12.75558401743571,-1.8977493158976237
14.686666666666667,14.25525676091512,-0.43140990575154614
15.676666666666668,14.07052927652995,-1.6061373901367189
17.573333333333334,16.76114060719808,-0.8121927261352537
18.334999999999997,17.40226477305094,-0.9327352269490561
19.018333333333334,19.124431813557944,0.10609848022460966
19.115,19.323900070190426,0.20890007019042933
19.888333333333332,20.058739941914872,0.17040660858154233
19.618333333333336,19.120059763590497,-0.4982735697428389
20.115,19.324958877563475,-0.7900411224365254
19.495,19.375571988423665,-0.11942801157633376
18.576666666666668,17.65604975382487,-0.9206169128417967
17.12666666666667,15.920649261474612,-1.206017405192057
15.833333333333334,15.916070060729982,0.08273672739664839
14.94,15.62783800760905,0.6878380076090505
14.185,13.744874903361003,-0.44012509663899735
13.445,12.448673140207926,-0.9963268597920738
12.443333333333333,11.766167132059733,-0.6771662012736002
12.031666666666666,12.209229412078859,0.17756274541219152
11.845,11.049588635762534,-0.7954113642374665
11.688333333333333,12.1399196879069,0.45158635457356766
11.56,11.304691480000814,-0.25530851999918625
11.308333333333332,10.341709671020507,-0.9666236623128261
11.295,11.735162811279297,0.440162811279297
11.215000000000002,11.030380236307781,-0.18461976369222022
11.11,11.669843978881836,0.5598439788818368
11.388333333333334,11.05299072265625,-0.33534261067708293
12.023333333333333,12.255133997599284,0.23180066426595047
14.165,13.256676680246986,-0.9083233197530118
17.548333333333332,18.178400789896646,0.6300674565633138
19.465,19.53636536916097,0.07136536916097036
20.096666666666668,19.5006653213501,-0.5960013453165693
20.51,20.45572458902995,-0.05427541097005317
20.419999999999998,18.774699427286784,-1.6453005727132162
19.205,18.230642623901364,-0.9743573760986344
18.863333333333333,18.03474577585856,-0.828587557474771
17.935,18.0926784769694,0.15767847696940152
17.461666666666666,16.57807418823242,-0.8835924784342453
16.87666666666667,17.738758188883466,0.8620915222167955
15.776666666666666,15.301635831197103,-0.47503083546956226
14.286666666666667,14.618265927632649,0.3315992609659819
13.311666666666667,13.163512255350748,-0.1481544113159199
12.656666666666666,12.408365542093913,-0.24830112457275355
11.588333333333333,11.090828895568848,-0.4975044377644853
11.003333333333332,10.544519500732422,-0.45881383260091013
10.498333333333333,9.78263463338216,-0.7156986999511723
10.293333333333333,10.86177225748698,0.5684389241536465
10.008333333333333,10.379150149027504,0.37081681569417135
9.63,9.16509002685547,-0.46490997314453075
9.545,9.875641682942707,0.3306416829427068
9.793333333333333,10.302838694254557,0.5095053609212243
10.388333333333334,11.105616912841796,0.7172835795084627
11.211666666666666,11.709840494791665,0.4981738281249992
14.051666666666668,14.056338399251302,0.0046717325846348245
17.388333333333332,18.289693171183266,0.9013598378499346
18.598333333333333,18.652515246073406,0.05418191274007178
19.16,19.55979090372721,0.3997909037272134
19.065,19.07541407267253,0.010414072672526586
18.498333333333335,17.50777183532715,-0.9905614980061834
17.343333333333334,16.478895416259768,-0.8644379170735679
15.888333333333334,16.470340881347656,0.5820075480143228
15.159999999999998,14.848334706624348,-0.3116652933756505
14.350000000000001,14.452154032389323,0.10215403238932197
12.995,12.262247416178385,-0.7327525838216147
11.758333333333333,10.26661397298177,-1.4917193603515635
10.610000000000001,9.173487854003907,-1.436512145996094
9.885,8.230296147664388,-1.6547038523356115
9.483333333333333,8.811248372395832,-0.6720849609375001
8.818333333333333,8.97587127685547,0.15753794352213646
8.511666666666667,8.89935302734375,0.3876863606770833
8.073333333333332,8.600677947998046,0.5273446146647132
7.621666666666666,7.088021647135417,-0.5336450195312494
7.083333333333333,7.0601578521728525,-0.023175481160480516
7.288333333333333,7.582529296874999,0.2941959635416662
7.886666666666667,7.990889205932616,0.10422253926594927
10.236666666666666,10.421164932250976,0.1844982655843097
13.523333333333333,13.22669464111328,-0.29663869222005346
16.17833333333333,15.872895838419595,-0.3054374949137362
17.471666666666668,17.22196118672689,-0.24970547993977732
18.061666666666667,16.419916508992515,-1.6417501576741529
18.67833333333333,18.700690460205074,0.02235712687174285
18.39,17.467588640848795,-0.9224113591512051
17.388333333333332,16.075078124999997,-1.3132552083333344
15.686666666666667,14.099538828531902,-1.5871278381347658
14.563333333333333,14.087267532348633,-0.4760658009846992
12.883333333333333,12.993078180948892,0.10974484761555914
11.606666666666667,11.100508371988932,-0.5061582946777357
10.796666666666667,9.792793973286948,-1.0038726933797193
10.04,9.964513092041015,-0.07548690795898416
9.501666666666667,9.677762908935545,0.1760962422688781
9.226666666666667,8.958679733276368,-0.2679869333902989
8.633333333333333,7.7535403696695955,-0.8797929636637374
8.198333333333332,6.484965515136718,-1.7133678181966143
7.163333333333334,7.541938578287763,0.3786052449544286
5.835,3.687363306681317,-2.147636693318683
5.390000000000001,3.700778401692709,-1.6892215983072916
5.358333333333333,5.012735850016276,-0.3455974833170572
5.668333333333333,5.501148312886555,-0.1671850204467784
8.37,8.04067283630371,-0.32932716369628956
10.365,8.923714599609374,-1.4412854003906261
13.358333333333334,11.865794728597006,-1.4925386047363283
15.53,15.717650553385413,0.1876505533854136
16.395,16.19194699605306,-0.20305300394694115
17.03,15.833943379720054,-1.196056620279947
17.05,16.911863352457683,-0.1381366475423178
16.883333333333333,16.72948755900065,-0.15384577433268376
16.55666666666667,15.87935262044271,-0.6773140462239589
15.678333333333335,14.590403060913086,-1.0879302724202482
14.6,14.495526072184242,-0.10447392781575715
13.998333333333333,14.294462916056316,0.2961295827229833
12.831666666666665,13.12752726236979,0.2958605957031253
11.946666666666667,12.5836363474528,0.636969680786132
11.613333333333332,11.813012491861977,0.19967915852864593
11.07,11.609383430480959,0.5393834304809584
9.896666666666667,9.874078903198242,-0.02258776346842417
8.688333333333334,8.25853677113851,-0.42979656219482365
8.035,8.052628784179689,0.017628784179688495
8.200000000000001,8.265645879109702,0.06564587910970054
8.508333333333333,8.831605021158852,0.3232716878255193
8.43,8.380744222005209,-0.04925577799479086
8.62,9.900486653645833,1.2804866536458341
8.791666666666666,9.286294733683267,0.4946280670166008
9.53,9.972762870788575,0.44276287078857557
10.82,10.411852874755859,-0.40814712524414176
12.245,12.04493896484375,-0.2000610351562493
14.363333333333335,14.84772810618083,0.48439477284749444
14.788333333333334,14.89706591288249,0.10873257954915516
14.828333333333333,16.455466651916502,1.6271333185831711
15.463333333333333,15.305081087748208,-0.15825224558512474
15.778333333333334,16.310975850423176,0.5326425170898439
15.401666666666666,15.90335558573405,0.5016889190673837
14.4,15.26986131032308,0.8698613103230803
12.941666666666668,13.576336339314778,0.6346696726481103
11.608333333333334,12.402253252665203,0.7939199193318682
11.236666666666666,11.865226084391276,0.6285594177246097
10.846666666666666,12.390941747029622,1.5442750803629552
10.521666666666667,10.816712443033856,0.2950457763671892
10.661666666666667,12.121522115071613,1.4598554484049462
10.408333333333333,11.616893412272136,1.2085600789388025
10.135,9.324389788309732,-0.8106102116902676
9.596666666666666,9.613391227722168,0.016724561055502463
8.911666666666667,9.166865590413412,0.2551989237467449
9.22,9.980295867919923,0.7602958679199219
9.256666666666666,9.256548792521158,-0.00011787414550745723
9.713333333333333,9.93977579752604,0.22644246419270786
10.901666666666666,11.303766085306801,0.40209941864013565
11.581666666666665,12.082811533610025,0.5011448669433598
12.818333333333333,14.204749641418458,1.3864163080851242
15.796666666666667,16.63074858347575,0.8340819168090823
17.788333333333334,18.00068394978841,0.2123506164550779
17.798333333333332,18.757636413574218,0.9593030802408853
17.599999999999998,18.35410363515218,0.7541036351521813
15.83,16.100139217376707,0.270139217376709
16.265,16.025348529815673,-0.23965147018432642
16.38,16.729992694854737,0.3499926948547363
15.969999999999999,17.655800387064616,1.6858003870646159
15.42,16.014961369832356,0.5949613698323568
15.115,16.513077494303385,1.3980774943033856
14.790000000000001,15.88131436665853,1.0913143666585299
14.851666666666667,15.419450327555339,0.5677836608886722
14.943333333333333,15.233452936808268,0.2901196034749347
14.721666666666666,15.178151346842448,0.45648468017578203
14.604999999999999,15.01584976196289,0.4108497619628917
14.068333333333333,14.749906107584636,0.6815727742513022
13.503333333333332,14.428856824239094,0.9255234909057618
12.915,15.11790261586507,2.2029026158650717
13.331666666666665,14.249756800333657,0.9180901336669922
13.344999999999999,14.682660280863443,1.3376602808634441
12.676666666666668,13.46318515777588,0.7865184911092122
11.873333333333335,11.9400101852417,0.06667685190836536
12.293333333333335,12.310543429056805,0.01721009572347043
13.323333333333332,13.212961438496906,-0.11037189483642607
14.525,14.859107424418132,0.3341074244181317
15.363333333333335,15.588252258300782,0.22491892496744725
15.548333333333334,15.804510173797608,0.25617684046427414
14.966666666666667,15.499957993825277,0.5332913271586102
15.303333333333333,15.400692431131999,0.09735909779866603
16.188333333333333,17.242368183135987,1.054034849802653
17.255,17.27301117579142,0.01801117579142275
17.918333333333333,18.202378946940104,0.2840456136067715
17.426666666666666,17.923526859283445,0.4968601926167806
17.231666666666666,18.470539251963295,1.238872585296631
17.815,17.550137945810956,-0.2648620541890465
18.093333333333334,18.384548060099284,0.2912147267659506
16.830000000000002,17.318340180714927,0.48834018071492524
16.565,16.46817081451416,-0.09682918548583963
16.936666666666667,19.013740584055583,2.077073917388916
17.238333333333333,19.887286160786946,2.648952827453613
17.573333333333334,18.738899141947428,1.165565808614095
17.279999999999998,17.095838133494055,-0.18416186650594124
17.831666666666667,18.259529285430908,0.4278626187642409
17.993333333333332,18.600743980407714,0.6074106470743814
17.566666666666666,17.635847816467283,0.06918114980061851
17.765,17.073917846679684,-0.6910821533203144
18.169999999999998,18.28225662231445,0.11225662231445277
19.650000000000002,19.905661875406903,0.25566187540690066
20.423333333333336,20.403424339294435,-0.01990899403890012
20.996666666666666,21.65746274312337,0.6607960764567054
22.340000000000003,22.468156585693364,0.1281565856933593
22.701666666666668,22.622197354634604,-0.07946931203206375
22.8,23.15236760457357,0.3523676045735673
22.58666666666667,22.165485928853357,-0.4211807378133141
22.35166666666667,22.243236719767257,-0.10842994689941321
22.101666666666663,21.352268854777016,-0.7493978118896489
20.756666666666668,20.900512460072836,0.143845793406169
19.37,19.487423267364502,0.11742326736450215
19.173333333333336,20.944499874114992,1.771166540781657
18.756666666666668,20.305313981374105,1.5486473147074382
17.904999999999998,20.44038433074951,2.535384330749512
18.185,18.979098631540932,0.7940986315409342
17.48,17.737358233133953,0.2573582331339517
16.751666666666665,18.423783238728838,1.6721165720621745
16.058333333333334,17.52166961669922,1.4633362833658854
15.058333333333332,14.80281716664632,-0.2555161666870114
13.968333333333334,14.926504325866699,0.9581709925333657
13.691666666666668,15.324450683593751,1.6327840169270829
13.496666666666668,13.89655860900879,0.3998919423421228
13.528333333333334,14.338237279256186,0.8099039459228514
14.354999999999999,13.903359419504799,-0.45164058049519884
14.375,14.463360659281413,0.08836065928141279
15.424999999999999,15.272548472086587,-0.15245152791341088
17.19333333333333,17.499072062174477,0.3057387288411455
17.896666666666665,18.962824350992836,1.066157684326172
18.176666666666666,18.295264778137206,0.11859811147054033
18.978333333333335,20.651923802693688,1.6735904693603514
18.708333333333332,19.261550223032632,0.5532168896993004
17.988333333333333,18.543135471343994,0.5548021380106611
16.473333333333333,16.089484723409015,-0.3838486099243159
15.578333333333333,16.575262571970622,0.9969292386372883
14.775,14.932944246927898,0.15794424692789732
14.386666666666668,14.44466267903646,0.05799601236979157
14.226666666666667,14.355549545288087,0.12888287862142
13.983333333333334,13.967295544942221,-0.01603778839111314
13.936666666666667,14.415142930348715,0.47847626368204743
13.921666666666667,13.583413931528728,-0.33825273513793963
13.955,14.16620054880778,0.2112005488077795
13.801666666666668,13.913564389546714,0.1118977228800464
13.589999999999998,13.416080640157062,-0.1739193598429356
13.581666666666665,14.569226252237954,0.9875595855712891
13.506666666666668,13.708150278727215,0.20148361206054766
13.086666666666666,13.400972048441568,0.3143053817749024
12.888333333333334,12.96861941019694,0.08028607686360711
13.06,13.054969387054443,-0.005030612945556623
13.373333333333333,14.279407774607341,0.9060744412740072
13.741666666666667,13.756779982248943,0.015113315582275355
14.719999999999999,16.06223631540934,1.3422363154093424
15.018333333333333,16.818039716084797,1.7997063827514648
15.941666666666668,17.459285799662275,1.5176191329956055
16.346666666666668,18.00332675933838,1.656660092671712
16.076666666666668,18.394477793375653,2.317811126708984
15.765,17.544255282084148,1.7792552820841472
15.446666666666667,18.25129108428955,2.8046244176228843
14.983333333333334,17.38384522755941,2.4005118942260744
14.788333333333334,14.654340267181396,-0.13399306615193707
14.573333333333332,17.05771183013916,2.4843784968058267
14.12,14.84788469950358,0.7278846995035806
13.718333333333334,14.1670618502299,0.44872851689656557
12.911666666666667,13.385897674560548,0.47423100789388073
11.985,11.810303115844725,-0.17469688415527385
11.198333333333332,12.255290501912434,1.0569571685791015
11.065,12.241901194254556,1.1769011942545573
10.549999999999999,12.083917287190754,1.5339172871907552
10.48,12.7342644627889,2.2542644627888997
10.661666666666667,14.61188486735026,3.9502182006835938
9.663333333333332,16.056504554748535,6.393171221415201
9.718333333333334,12.19611982981364,2.477786496480306
9.918333333333333,12.46453347524007,2.546200141906738
10.83,15.999739468892416,5.169739468892416
13.038333333333334,15.045286000569662,2.006952667236328
15.448333333333332,16.431832052866618,0.9834987195332845
17.105,17.201529712677,0.09652971267700217
17.243333333333332,16.949894167582194,-0.29343916575113926
17.785,17.438316116333006,-0.34668388366699254
17.531666666666666,17.56046516418457,0.02879849751790431
16.781666666666666,18.39881538391113,1.6171487172444663
15.803333333333333,15.515828952789306,-0.2875043805440276
15.35,15.58994883219401,0.23994883219401042
15.295,16.001764272054036,0.7067642720540359
15.030000000000001,14.811293919881185,-0.21870608011881565
14.520000000000001,14.699742800394695,0.17974280039469415
14.088333333333333,14.508769353230793,0.42043601989746104
13.835,14.501471869150798,0.6664718691507974
13.61,13.2985945892334,-0.3114054107666009
13.396666666666667,13.477706832885742,0.08104016621907562
13.486666666666666,13.161608250935872,-0.3250584157307941
12.961666666666666,12.82557918548584,-0.13608748118082659
12.475,13.188997993469238,0.7139979934692384
12.518333333333333,12.644676589965819,0.1263432566324867
11.568333333333333,12.82870881398519,1.2603754806518555
12.51,15.546165059407553,3.036165059407552
12.828333333333333,12.932754694620767,0.10442136128743451
14.326666666666668,14.373123855590821,0.0464571889241534
16.82166666666667,18.36365008036296,1.541983413696289
18.235,19.39587543487549,1.1608754348754884
19.133333333333336,20.411486638387046,1.2781533050537108
19.633333333333333,21.993825912475586,2.3604925791422526
20.018333333333334,20.34511881510417,0.32678548177083355
19.738333333333333,19.74291997273763,0.004586639404296378
18.228333333333335,18.12753242492676,-0.10080090840657618
17.68166666666667,19.408821760813396,1.7271550941467284
16.761666666666667,17.661026681264243,0.8993600145975751
15.676666666666668,18.324367345174153,2.647700678507487
15.041666666666666,16.968217074076335,1.9265504074096678
15.18,17.5868328221639,2.4068328221638997
14.203333333333333,17.414169820149738,3.2108364868164063
13.695,14.326086438496908,0.6310864384969075
13.206666666666669,15.316666208902998,2.109999542236328
12.928333333333335,13.638332500457764,0.7099991671244301
12.536666666666667,12.797700265248617,0.2610335985819501
12.33,14.206373291015625,1.876373291015625
12.38,12.079514198303224,-0.3004858016967771
12.25,12.644114640553791,0.3941146405537923
12.231666666666667,13.428381315867107,1.1967146492004392
12.363333333333335,14.658713328043621,2.295379994710286
12.766666666666666,15.551995366414387,2.7853286997477213
14.013333333333334,16.490502599080404,2.4771692657470705
16.351666666666667,16.117315921783447,-0.23435074488321916
17.82,18.167945766448973,0.3479457664489747
18.281666666666666,18.674489746093748,0.3928230794270833
18.491666666666667,20.0078923924764,1.5162257258097331
19.18166666666667,19.232236944834394,0.050570278167724636
19.335,19.757009423573813,0.42200942357381166
18.775000000000002,20.641933415730797,1.8669334157307942
17.531666666666666,19.562338015238446,2.0306713485717776
17.14,17.18137855529785,0.041378555297851616
15.406666666666666,15.322013708750406,-0.08465295791625982
14.344999999999999,14.296037489573159,-0.04896251042683897
13.188333333333333,13.32418455759684,0.13585122426350882
12.245,12.19549472173055,-0.04950527826945006
11.941666666666668,12.305916074117027,0.3642494074503584
11.985,11.611330572764079,-0.3736694272359209
12.365,11.936702842712403,-0.42829715728759776
12.673333333333334,12.003163102467855,-0.6701702308654784
12.566666666666668,12.30209161758423,-0.26457504908243834
12.768333333333333,12.52329668045044,-0.24503665288289422
12.193333333333333,12.180109640757243,-0.013223692576090684
11.583333333333334,11.828214893341066,0.2448815600077312
11.983333333333333,12.639923082987467,0.6565897496541342
12.438333333333333,13.318976713816324,0.8806433804829915
13.42,14.607170384724935,1.1871703847249355
14.265,15.7099382909139,1.4449382909138997
16.16,17.45110871632894,1.2911087163289388
17.30666666666667,18.39166821797689,1.0850015513102207
17.205000000000002,17.59470079421997,0.38970079421997017
17.766666666666666,18.225506604512532,0.4588399378458661
17.895,18.738977959950766,0.8439779599507649
16.38,17.56181276321411,1.1818127632141113
15.131666666666666,15.012168521881103,-0.1194981447855632
14.01,14.4609348487854,0.4509348487853999
11.75,11.28365619023641,-0.4663438097635906
11.121666666666668,11.377114537556967,0.25544787089029963
10.415000000000001,11.014492022196453,0.5994920221964515
9.846666666666666,9.738123792012532,-0.10854287465413393
9.748333333333333,10.65980967203776,0.9114763387044276
9.505,10.710331535339357,1.2053315353393557
9.401666666666666,8.532200419108072,-0.8694662475585941
9.411666666666667,9.4587264696757,0.04705980300903301
9.543333333333333,9.582355651855469,0.039022318522135446
9.28,8.026826362609864,-1.2531736373901365
9.518333333333333,9.151754163106283,-0.3665791702270509
9.655,9.338029810587564,-0.31697018941243504
